"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 08 2008","2454687","239889601","82.29","3.03e-7","5.30e-8","-2.61","-","50.15","1e-8","0","bin1.log"
"Aug 15 2008","2454694","240494401","84.66","3.02e-7","5.00e-8","-2.61","-","43.36","1e-8","0","bin2.log"
"Aug 22 2008","2454701","241099201","74.05","2.19e-7","4.00e-8","-2.61","-","36.58","1e-8","0","bin3.log"
"Aug 29 2008","2454708","241704001","38.06","1.37e-7","3.20e-8","-2.61","-","29.82","1e-8","0","bin4.log"
"Sep 05 2008","2454715","242308801","480.93","7.61e-7","5.90e-8","-2.61","-","23.10","1e-8","0","bin5.log"
"Sep 12 2008","2454722","242913601","918.76","1.10e-6","6.00e-8","-2.61","-","16.48","1e-8","0","bin6.log"
"Sep 19 2008","2454729","243518401","884.94","1.16e-6","7.00e-8","-2.61","-","10.13","1e-8","0","bin7.log"
"Sep 26 2008","2454736","244123201","528.77","9.90e-7","7.60e-8","-2.61","-","5.19","1e-8","0","bin8.log"
"Oct 03 2008","2454743","244728001","836.54","1.40e-6","9.00e-8","-2.61","-","6.69","1e-8","0","bin9.log"
"Oct 10 2008","2454750","245332801","613.77","9.20e-7","6.70e-8","-2.61","-","12.49","1e-8","0","bin10.log"
"Oct 17 2008","2454757","245937601","753.91","1.01e-6","6.40e-8","-2.61","-","19.00","1e-8","0","bin11.log"
"Oct 24 2008","2454764","246542401","306.21","5.63e-7","5.30e-8","-2.61","-","25.69","1e-8","0","bin12.log"
"Oct 31 2008","2454771","247147201","585.12","8.11e-7","5.70e-8","-2.61","-","32.45","1e-8","0","bin13.log"
"Nov 07 2008","2454778","247752001","508.97","7.53e-7","5.70e-8","-2.61","-","39.26","1e-8","0","bin14.log"
"Nov 14 2008","2454785","248356801","323.78","5.72e-7","5.40e-8","-2.61","-","46.10","1e-8","0","bin15.log"
"Nov 21 2008","2454792","248961601","155.39","3.98e-7","5.20e-8","-2.61","-","52.97","1e-8","0","bin16.log"
"Nov 28 2008","2454799","249566401","143.94","4.16e-7","5.60e-8","-2.61","-","59.86","1e-8","0","bin17.log"
"Dec 05 2008","2454806","250171201","209","4.28e-7","4.90e-8","-2.61","-","66.79","1e-8","0","bin18.log"
"Dec 12 2008","2454813","250776001","527.78","7.66e-7","5.70e-8","-2.61","-","73.74","1e-8","0","bin19.log"
"Dec 19 2008","2454820","251380801","299.55","5.19e-7","4.80e-8","-2.61","-","80.73","1e-8","0","bin20.log"
"Dec 26 2008","2454827","251985601","80.07","2.38e-7","3.90e-8","-2.61","-","87.75","1e-8","0","bin21.log"
"Jan 02 2009","2454833.999988426","252590401","59.57","2.16e-7","3.90e-8","-2.61","-","94.80","1e-8","0","bin22.log"
"Jan 09 2009","2454840.999988426","253195201","62.41","2.30e-7","4.20e-8","-2.61","-","101.88","1e-8","0","bin23.log"
"Jan 16 2009","2454847.999988426","253800001","35.62","1.68e-7","4.00e-8","-2.61","-","108.97","1e-8","0","bin24.log"
"Jan 23 2009","2454854.999988426","254404801","94.1","3.09e-7","5.20e-8","-2.61","-","116.08","1e-8","0","bin25.log"
"Jan 30 2009","2454861.999988426","255009601","64.67","2.44e-7","4.20e-8","-2.61","-","123.19","1e-8","0","bin26.log"
"Feb 06 2009","2454868.999988426","255614401","87.4","2.52e-7","4.00e-8","-2.61","-","130.29","1e-8","0","bin27.log"
"Feb 13 2009","2454875.999988426","256219201","136.97","2.92e-7","4.00e-8","-2.61","-","137.39","1e-8","0","bin28.log"
"Feb 20 2009","2454882.999988426","256824001","52.66","1.77e-7","3.50e-8","-2.61","-","144.46","1e-8","0","bin29.log"
"Feb 27 2009","2454889.999988426","257428801","72.92","2.50e-7","4.20e-8","-2.61","-","151.52","1e-8","0","bin30.log"
"Mar 06 2009","2454896.999988426","258033601","165.8","4.45e-7","5.60e-8","-2.61","-","158.54","1e-8","0","bin31.log"
"Mar 13 2009","2454903.999988426","258638401","49.69","2.87e-7","6.60e-8","-2.61","-","165.53","1e-8","0","bin32.log"
"Mar 20 2009","2454910.999988426","259243201","198.35","4.63e-7","5.40e-8","-2.61","-","172.46","1e-8","0","bin33.log"
"Mar 27 2009","2454917.999988426","259848001","96.58","2.75e-7","4.30e-8","-2.61","-","178.87","1e-8","0","bin34.log"
"Apr 03 2009","2454924.999988426","260452801","66.01","2.02e-7","3.50e-8","-2.61","-","173.55","1e-8","0","bin35.log"
"Apr 10 2009","2454931.999988426","261057601","85.24","2.59e-7","4.00e-8","-2.61","-","166.72","1e-8","0","bin36.log"
"Apr 17 2009","2454938.999988426","261662401","411.53","6.81e-7","5.60e-8","-2.61","-","159.89","1e-8","0","bin37.log"
"Apr 24 2009","2454945.999988426","262267201","800.36","1.11e-6","7.00e-8","-2.61","-","153.08","1e-8","0","bin38.log"
"May 01 2009","2454952.999988426","262872001","361.78","8.09e-7","7.20e-8","-2.61","-","146.29","1e-8","0","bin39.log"
"May 08 2009","2454959.999988426","263476801","251.03","6.97e-7","7.30e-8","-2.61","-","139.52","1e-8","0","bin40.log"
"May 15 2009","2454966.999988426","264081601","207.78","4.90e-7","5.50e-8","-2.61","-","132.75","1e-8","0","bin41.log"
"May 22 2009","2454973.999988426","264686401","191.95","4.21e-7","4.70e-8","-2.61","-","126.00","1e-8","0","bin42.log"
"May 29 2009","2454980.999988426","265291201","390.11","5.84e-7","4.90e-8","-2.61","-","119.24","1e-8","0","bin43.log"
"Jun 05 2009","2454987.999988426","265896001","144.75","3.48e-7","4.30e-8","-2.61","-","112.49","1e-8","0","bin44.log"
"Jun 12 2009","2454994.999988426","266500801","68.29","2.17e-7","3.80e-8","-2.61","-","105.72","1e-8","0","bin45.log"
"Jun 19 2009","2455001.999988426","267105601","77.83","2.59e-7","4.40e-8","-2.61","-","98.95","1e-8","0","bin46.log"
"Jun 26 2009","2455008.999988426","267710401","33.89","1.58e-7","4.00e-8","-2.61","-","92.17","1e-8","0","bin47.log"
"Jul 03 2009","2455015.999988426","268315201","106.77","3.46e-7","5.20e-8","-2.61","-","85.38","1e-8","0","bin48.log"
"Jul 10 2009","2455022.999988426","268920001","212.24","4.28e-7","4.60e-8","-2.61","-","78.58","1e-8","0","bin49.log"
"Jul 17 2009","2455029.999988426","269524801","48.45","1.76e-7","3.80e-8","-2.61","-","71.78","1e-8","0","bin50.log"
"Jul 24 2009","2455036.999988426","270129601","107.78","2.78e-7","4.10e-8","-2.61","-","64.97","1e-8","0","bin51.log"
"Jul 31 2009","2455043.999988426","270734401","200.67","4.24e-7","4.70e-8","-2.61","-","58.16","1e-8","0","bin52.log"
"Aug 07 2009","2455050.999988426","271339201","609.78","9.81e-7","7.00e-8","-2.61","-","51.36","1e-8","0","bin53.log"
"Aug 14 2009","2455057.999988426","271944001","453.24","9.39e-7","7.80e-8","-2.61","-","44.56","1e-8","0","bin54.log"
"Aug 21 2009","2455064.999988426","272548801","2175.82","3.02e-6","1.30e-7","-2.61","-","37.78","1e-8","0","bin55.log"
"Aug 28 2009","2455071.999988426","273153601","1050.83","1.62e-6","9.00e-8","-2.61","-","31.01","1e-8","0","bin56.log"
"Sep 04 2009","2455078.999988426","273758401","436.03","9.21e-7","7.30e-8","-2.61","-","24.29","1e-8","0","bin57.log"
"Sep 11 2009","2455085.999988426","274363201","868.32","1.32e-6","8.00e-8","-2.61","-","17.64","1e-8","0","bin58.log"
"Sep 18 2009","2455092.999988426","274968001","5516","4.78e-6","1.30e-7","-2.61","-","11.21","1e-8","0","bin59.log"
"Sep 25 2009","2455099.999988426","275572801","2361.4","3.46e-6","1.40e-7","-2.61","-","5.79","1e-8","0","bin60.log"
"Oct 02 2009","2455106.999988426","276177601","1320.79","2.65e-6","1.30e-7","-2.61","-","5.89","1e-8","0","bin61.log"
"Oct 09 2009","2455113.999988426","276782401","648.74","1.40e-6","1.00e-7","-2.61","-","11.37","1e-8","0","bin62.log"
"Oct 16 2009","2455120.999988426","277387201","606.76","1.32e-6","1.00e-7","-2.61","-","17.82","1e-8","0","bin63.log"
"Oct 23 2009","2455127.999988426","277992001","440.91","1.18e-6","1.00e-7","-2.61","-","24.49","1e-8","0","bin64.log"
"Oct 30 2009","2455134.999988426","278596801","255.77","6.75e-7","7.00e-8","-2.61","-","31.25","1e-8","0","bin65.log"
"Nov 06 2009","2455141.999988426","279201601","1874.43","2.23e-6","1.00e-7","-2.61","-","38.05","1e-8","0","bin66.log"
"Nov 13 2009","2455148.999988426","279806401","1175","1.58e-6","8.00e-8","-2.61","-","44.88","1e-8","0","bin67.log"
"Nov 20 2009","2455155.999988426","280411201","416.88","9.02e-7","7.70e-8","-2.61","-","51.74","1e-8","0","bin68.log"
"Nov 27 2009","2455162.999988426","281016001","433.7","1.13e-6","9.00e-8","-2.61","-","58.64","1e-8","0","bin69.log"
"Dec 04 2009","2455169.999988426","281620801","450.64","1.05e-6","8.70e-8","-2.61","-","65.56","1e-8","0","bin70.log"
"Dec 11 2009","2455176.999988426","282225601","348.61","9.94e-7","9.10e-8","-2.61","-","72.51","1e-8","0","bin71.log"
"Dec 18 2009","2455183.999988426","282830401","272.32","8.02e-7","8.10e-8","-2.61","-","79.49","1e-8","0","bin72.log"
"Dec 25 2009","2455190.999988426","283435201","102.71","3.36e-7","5.10e-8","-2.61","-","86.50","1e-8","0","bin73.log"
"Jan 01 2010","2455197.999988426","284040001","72.7","2.89e-7","4.90e-8","-2.61","-","93.55","1e-8","0","bin74.log"
"Jan 08 2010","2455204.999988426","284644801","786.15","1.38e-6","9.00e-8","-2.61","-","100.62","1e-8","0","bin75.log"
"Jan 15 2010","2455211.999988426","285249601","132.77","5.00e-7","7.10e-8","-2.61","-","107.71","1e-8","0","bin76.log"
"Jan 22 2010","2455218.999988426","285854401","159.64","5.69e-7","7.40e-8","-2.61","-","114.82","1e-8","0","bin77.log"
"Jan 29 2010","2455225.999988426","286459201","81.92","3.88e-7","6.30e-8","-2.61","-","121.93","1e-8","0","bin78.log"
"Feb 05 2010","2455232.999988426","287064001","239.62","7.50e-7","8.00e-8","-2.61","-","129.03","1e-8","0","bin79.log"
"Feb 12 2010","2455239.999988426","287668801","193.75","5.74e-7","6.70e-8","-2.61","-","136.13","1e-8","0","bin80.log"
"Feb 19 2010","2455246.999988426","288273601","161.45","4.27e-7","5.50e-8","-2.61","-","143.21","1e-8","0","bin81.log"
"Feb 26 2010","2455253.999988426","288878401","385.47","7.66e-7","6.60e-8","-2.61","-","150.27","1e-8","0","bin82.log"
"Mar 05 2010","2455260.999988426","289483201","1335.51","2.01e-6","1.10e-7","-2.61","-","157.30","1e-8","0","bin83.log"
"Mar 12 2010","2455267.999988426","290088001","1777.22","2.69e-6","1.20e-7","-2.61","-","164.29","1e-8","0","bin84.log"
"Mar 19 2010","2455274.999988426","290692801","1104.93","1.81e-6","1.10e-7","-2.61","-","171.24","1e-8","0","bin85.log"
"Mar 26 2010","2455281.999988426","291297601","294.92","7.96e-7","7.70e-8","-2.61","-","177.97","1e-8","0","bin86.log"
"Apr 02 2010","2455288.999988426","291902401","193.23","6.55e-7","7.70e-8","-2.61","-","174.76","1e-8","0","bin87.log"
"Apr 09 2010","2455295.999988426","292507201","42.87","2.50e-7","5.80e-8","-2.61","-","167.94","1e-8","0","bin88.log"
"Apr 16 2010","2455302.999988426","293112001","39.82","1.81e-7","4.10e-8","-2.61","-","161.10","1e-8","0","bin89.log"
"Apr 23 2010","2455309.999988426","293716801","42.05","2.08e-7","4.30e-8","-2.61","-","154.29","1e-8","0","bin90.log"
"Apr 30 2010","2455316.999988426","294321601","49.23","2.32e-7","4.80e-8","-2.61","-","147.50","1e-8","0","bin91.log"
"May 07 2010","2455323.999988426","294926401","65.07","3.17e-7","5.70e-8","-2.61","-","140.72","1e-8","0","bin92.log"
"May 14 2010","2455330.999988426","295531201","109.45","4.32e-7","6.50e-8","-2.61","-","133.95","1e-8","0","bin93.log"
"May 21 2010","2455337.999988426","296136001","146.69","4.48e-7","5.90e-8","-2.61","-","127.20","1e-8","0","bin94.log"
"May 28 2010","2455344.999988426","296740801","105.23","3.51e-7","5.30e-8","-2.61","-","120.44","1e-8","0","bin95.log"
"Jun 04 2010","2455351.999988426","297345601","182.85","4.41e-7","5.20e-8","-2.61","-","113.68","1e-8","0","bin96.log"
"Jun 11 2010","2455358.999988426","297950401","171.66","4.25e-7","5.10e-8","-2.61","-","106.92","1e-8","0","bin97.log"
"Jun 18 2010","2455365.999988426","298555201","49.89","2.20e-7","4.30e-8","-2.61","-","100.15","1e-8","0","bin98.log"
"Jun 25 2010","2455372.999988426","299160001","100.29","3.69e-7","5.90e-8","-2.61","-","93.37","1e-8","0","bin99.log"
"Jul 02 2010","2455379.999988426","299764801","212.07","6.47e-7","7.20e-8","-2.61","-","86.58","1e-8","0","bin100.log"
"Jul 09 2010","2455386.999988426","300369601","56.99","2.65e-7","5.30e-8","-2.61","-","79.79","1e-8","0","bin101.log"
"Jul 16 2010","2455393.999988426","300974401","32.44","1.80e-7","4.40e-8","-2.61","-","72.98","1e-8","0","bin102.log"
"Jul 23 2010","2455400.999988426","301579201","9.42","9.92e-8","4.17e-8","-2.61","-","66.18","1e-8","0","bin103.log"
"Jul 30 2010","2455407.999988426","302184001","31.99","1.68e-7","4.00e-8","-2.61","-","59.37","1e-8","0","bin104.log"
"Aug 06 2010","2455414.999988426","302788801","40.27","1.69e-7","3.90e-8","-2.61","-","52.57","1e-8","0","bin105.log"
"Aug 13 2010","2455421.999988426","303393601","130.11","4.34e-7","6.00e-8","-2.61","-","45.77","1e-8","0","bin106.log"
"Aug 20 2010","2455428.999988426","303998401","76.85","3.76e-7","6.50e-8","-2.61","-","38.98","1e-8","0","bin107.log"
"Aug 27 2010","2455435.999988426","304603201","150.77","4.93e-7","6.60e-8","-2.61","-","32.21","1e-8","0","bin108.log"
"Sep 03 2010","2455442.999988426","305208001","228.53","6.22e-7","7.00e-8","-2.61","-","25.48","1e-8","0","bin109.log"
"Sep 10 2010","2455449.999988426","305812801","80.13","4.05e-7","6.60e-8","-2.61","-","18.81","1e-8","0","bin110.log"
"Sep 17 2010","2455456.999988426","306417601","68.65","2.99e-7","5.40e-8","-2.61","-","12.32","1e-8","0","bin111.log"
"Sep 24 2010","2455463.999988426","307022401","34.48","2.89e-7","7.50e-8","-2.61","-","6.56","1e-8","0","bin112.log"
"Oct 01 2010","2455470.999988426","307627201","114.52","4.48e-7","6.40e-8","-2.61","-","5.26","1e-8","0","bin113.log"
"Oct 08 2010","2455477.999988426","308232001","123.5","5.36e-7","7.50e-8","-2.61","-","10.28","1e-8","0","bin114.log"
"Oct 15 2010","2455484.999988426","308836801","55.14","3.53e-7","6.80e-8","-2.61","-","16.66","1e-8","0","bin115.log"
"Oct 22 2010","2455491.999988426","309441601","54.54","2.70e-7","5.50e-8","-2.61","-","23.30","1e-8","0","bin116.log"
"Oct 29 2010","2455498.999988426","310046401","49.58","2.57e-7","5.70e-8","-2.61","-","30.05","1e-8","0","bin117.log"
"Nov 05 2010","2455505.999988426","310651201","43.96","2.39e-7","5.20e-8","-2.61","-","36.84","1e-8","0","bin118.log"
"Nov 12 2010","2455512.999988426","311256001","43.09","2.09e-7","4.60e-8","-2.61","-","43.67","1e-8","0","bin119.log"
"Nov 19 2010","2455519.999988426","311860801","137.98","3.88e-7","5.20e-8","-2.61","-","50.52","1e-8","0","bin120.log"
"Nov 26 2010","2455526.999988426","312465601","84.94","3.52e-7","5.90e-8","-2.61","-","57.41","1e-8","0","bin121.log"
"Dec 03 2010","2455533.999988426","313070401","28.19","1.82e-7","5.00e-8","-2.61","-","64.32","1e-8","0","bin122.log"
"Dec 10 2010","2455540.999988426","313675201","95.41","3.42e-7","5.60e-8","-2.61","-","71.27","1e-8","0","bin123.log"
"Dec 17 2010","2455547.999988426","314280001","64.74","3.07e-7","5.90e-8","-2.61","-","78.25","1e-8","0","bin124.log"
"Dec 24 2010","2455554.999988426","314884801","178.55","6.12e-7","7.60e-8","-2.61","-","85.26","1e-8","0","bin125.log"
"Dec 31 2010","2455561.999988426","315489601","91.37","3.23e-7","5.10e-8","-2.61","-","92.30","1e-8","0","bin126.log"
"Jan 07 2011","2455568.999988426","316094401","170.3","4.04e-7","4.90e-8","-2.61","-","99.36","1e-8","0","bin127.log"
"Jan 14 2011","2455575.999988426","316699201","147.2","4.34e-7","5.70e-8","-2.61","-","106.45","1e-8","0","bin128.log"
"Jan 21 2011","2455582.999988426","317304001","55.44","2.81e-7","5.80e-8","-2.61","-","113.55","1e-8","0","bin129.log"
"Jan 28 2011","2455589.999988426","317908801","81.89","3.40e-7","5.80e-8","-2.61","-","120.66","1e-8","0","bin130.log"
"Feb 04 2011","2455596.999988426","318513601","54.28","2.81e-7","5.50e-8","-2.61","-","127.77","1e-8","0","bin131.log"
"Feb 11 2011","2455603.999988426","319118401","78.44","3.76e-7","6.50e-8","-2.61","-","134.87","1e-8","0","bin132.log"
"Feb 18 2011","2455610.999988426","319723201","92.4","3.75e-7","6.00e-8","-2.61","-","141.95","1e-8","0","bin133.log"
"Feb 25 2011","2455617.999988426","320328001","15.25","1.22e-7","4.15e-8","-2.61","-","149.02","1e-8","0","bin134.log"
"Mar 04 2011","2455624.999988426","320932801","22.34","1.14e-7","3.49e-8","-2.61","-","156.05","1e-8","0","bin135.log"
"Mar 11 2011","2455631.999988426","321537601","22.82","1.54e-7","4.50e-8","-2.61","-","163.05","1e-8","0","bin136.log"
"Mar 18 2011","2455638.999988426","322142401","14.36","1.24e-7","4.40e-8","-2.61","-","170.01","1e-8","0","bin137.log"
"Mar 25 2011","2455645.999988426","322747201","28.5","2.08e-7","5.70e-8","-2.61","-","176.85","1e-8","0","bin138.log"
"Apr 01 2011","2455652.999988426","323352001","97.11","3.82e-7","6.10e-8","-2.61","-","175.95","1e-8","0","bin139.log"
"Apr 08 2011","2455659.999988426","323956801","119.23","5.01e-7","6.80e-8","-2.61","-","169.15","1e-8","0","bin140.log"
"Apr 15 2011","2455666.999988426","324561601","53.91","4.50e-7","1.08e-7","-2.61","-","162.31","1e-8","0","bin141.log"
"Apr 22 2011","2455673.999988426","325166401","28.1","1.43e-7","4.10e-8","-2.61","-","155.50","1e-8","0","bin142.log"
"Apr 29 2011","2455680.999988426","325771201","21.54","1.19e-7","3.60e-8","-2.61","-","148.70","1e-8","0","bin143.log"
"May 06 2011","2455687.999988426","326376001","1.68","< 1.16e-7","-","-","-","141.92","1e-8","0","bin144.log"
"May 13 2011","2455694.999988426","326980801","6.24","7.76e-8","4.18e-8","-2.61","-","135.15","1e-8","0","bin145.log"
"May 20 2011","2455701.999988426","327585601","47.15","2.34e-7","5.00e-8","-2.61","-","128.39","1e-8","0","bin146.log"
"May 27 2011","2455708.999988426","328190401","43.57","2.65e-7","5.90e-8","-2.61","-","121.64","1e-8","0","bin147.log"
"Jun 03 2011","2455715.999988426","328795201","8.51","9.07e-8","4.05e-8","-2.61","-","114.88","1e-8","0","bin148.log"
"Jun 10 2011","2455722.999988426","329400001","40.22","2.14e-7","4.90e-8","-2.61","-","108.12","1e-8","0","bin149.log"
"Jun 17 2011","2455729.999988426","330004801","5.86","5.08e-8","2.93e-8","-2.61","-","101.35","1e-8","0","bin150.log"
"Jun 24 2011","2455736.999988426","330609601","14.86","1.31e-7","4.48e-8","-2.61","-","94.58","1e-8","0","bin151.log"
"Jul 01 2011","2455743.999988426","331214401","9.35","1.13e-7","4.93e-8","-2.61","-","87.79","1e-8","0","bin152.log"
"Jul 08 2011","2455750.999988426","331819201","5.64","9.26e-8","4.87e-8","-2.61","-","80.99","1e-8","0","bin153.log"
"Jul 15 2011","2455757.999988426","332424001","6.08","7.58e-8","3.96e-8","-2.61","-","74.19","1e-8","0","bin154.log"
"Jul 22 2011","2455764.999988426","333028801","0","< 6.03e-8","-","-","-","67.38","1e-8","0","bin155.log"
"Jul 29 2011","2455771.999988426","333633601","5.05","6.67e-8","3.97e-8","-2.61","-","60.58","1e-8","0","bin156.log"
"Aug 05 2011","2455778.999988426","334238401","0.42","< 7.80e-8","-","-","-","53.77","1e-8","0","bin157.log"
"Aug 12 2011","2455785.999988426","334843201","3.96","< 1.23e-7","-","-","-","46.97","1e-8","0","bin158.log"
"Aug 19 2011","2455792.999988426","335448001","7.78","8.44e-8","3.90e-8","-2.61","-","40.18","1e-8","0","bin159.log"
"Aug 26 2011","2455799.999988426","336052801","1.69","< 1.23e-7","-","-","-","33.41","1e-8","0","bin160.log"
"Sep 02 2011","2455806.999988426","336657601","3.2","< 1.58e-7","-","-","-","26.67","1e-8","0","bin161.log"
"Sep 09 2011","2455813.999988426","337262401","4.42","5.19e-8","2.92e-8","-2.61","-","19.98","1e-8","0","bin162.log"
"Sep 16 2011","2455820.999988426","337867201","2.73","< 1.27e-7","-","-","-","13.45","1e-8","0","bin163.log"
"Sep 23 2011","2455827.999988426","338472001","9.15","7.94e-8","3.88e-8","-2.61","-","7.45","1e-8","0","bin164.log"
"Sep 30 2011","2455834.999988426","339076801","10.5","9.53e-8","3.86e-8","-2.61","-","4.86","1e-8","0","bin165.log"
"Oct 07 2011","2455841.999988426","339681601","37.28","2.08e-7","4.70e-8","-2.61","-","9.22","1e-8","0","bin166.log"
"Oct 14 2011","2455848.999988426","340286401","9.32","9.45e-8","4.15e-8","-2.61","-","15.50","1e-8","0","bin167.log"
"Oct 21 2011","2455855.999988426","340891201","2.54","< 1.26e-7","-","-","-","22.11","1e-8","0","bin168.log"
"Oct 28 2011","2455862.999988426","341496001","12.37","1.19e-7","4.41e-8","-2.61","-","28.84","1e-8","0","bin169.log"
"Nov 04 2011","2455869.999988426","342100801","7.42","8.80e-8","4.16e-8","-2.61","-","35.63","1e-8","0","bin170.log"
"Nov 11 2011","2455876.999988426","342705601","1.36","< 9.86e-8","-","-","-","42.45","1e-8","0","bin171.log"
"Nov 18 2011","2455883.999988426","343310401","0.52","< 8.28e-8","-","-","-","49.31","1e-8","0","bin172.log"
"Nov 25 2011","2455890.999988426","343915201","27.77","1.39e-7","3.60e-8","-2.61","-","56.19","1e-8","0","bin173.log"
"Dec 02 2011","2455897.999988426","344520001","46.69","1.61e-7","3.70e-8","-2.61","-","63.10","1e-8","0","bin174.log"
"Dec 09 2011","2455904.999988426","345124801","13.25","1.11e-7","3.94e-8","-2.61","-","70.03","1e-8","0","bin175.log"
"Dec 16 2011","2455911.999988426","345729601","19.41","1.47e-7","4.60e-8","-2.61","-","77.01","1e-8","0","bin176.log"
"Dec 23 2011","2455918.999988426","346334401","10.98","1.23e-7","4.77e-8","-2.61","-","84.01","1e-8","0","bin177.log"
"Dec 30 2011","2455925.999988426","346939201","3.08","< 1.23e-7","-","-","-","91.04","1e-8","0","bin178.log"
"Jan 06 2012","2455932.999988426","347544001","2.51","< 8.18e-8","-","-","-","98.11","1e-8","0","bin179.log"
"Jan 13 2012","2455939.999988426","348148801","10.87","7.02e-8","2.82e-8","-2.61","-","105.19","1e-8","0","bin180.log"
"Jan 20 2012","2455946.999988426","348753601","20.77","1.20e-7","3.56e-8","-2.61","-","112.29","1e-8","0","bin181.log"
"Jan 27 2012","2455953.999988426","349358401","23.37","1.40e-7","4.29e-8","-2.61","-","119.40","1e-8","0","bin182.log"
"Feb 03 2012","2455960.999988426","349963201","12.37","9.63e-8","3.92e-8","-2.61","-","126.51","1e-8","0","bin183.log"
"Feb 10 2012","2455967.999988426","350568001","6.25","7.99e-8","4.03e-8","-2.61","-","133.61","1e-8","0","bin184.log"
"Feb 17 2012","2455974.999988426","351172801","19.53","1.47e-7","4.50e-8","-2.61","-","140.70","1e-8","0","bin185.log"
"Feb 24 2012","2455981.999988426","351777601","11.02","1.27e-7","4.86e-8","-2.61","-","147.76","1e-8","0","bin186.log"
"Mar 02 2012","2455988.999988426","352382401","8.69","9.83e-8","4.25e-8","-2.61","-","154.80","1e-8","0","bin187.log"
"Mar 09 2012","2455995.999988426","352987201","6.84","6.62e-8","3.30e-8","-2.61","-","161.81","1e-8","0","bin188.log"
"Mar 16 2012","2456002.999988426","353592001","34.75","1.71e-7","4.00e-8","-2.61","-","168.78","1e-8","0","bin189.log"
"Mar 23 2012","2456009.999988426","354196801","43.79","2.56e-7","5.90e-8","-2.61","-","175.66","1e-8","0","bin190.log"
"Mar 30 2012","2456016.999988426","354801601","10.08","9.84e-8","4.21e-8","-2.61","-","177.12","1e-8","0","bin191.log"
"Apr 06 2012","2456023.999988426","355406401","15.01","1.32e-7","4.60e-8","-2.61","-","170.36","1e-8","0","bin192.log"
"Apr 13 2012","2456030.999988426","356011201","22.71","1.67e-7","4.80e-8","-2.61","-","163.53","1e-8","0","bin193.log"
"Apr 20 2012","2456037.999988426","356616001","19.44","1.88e-7","5.70e-8","-2.61","-","156.71","1e-8","0","bin194.log"
"Apr 27 2012","2456044.999988426","357220801","122.77","3.78e-7","5.50e-8","-2.61","-","149.90","1e-8","0","bin195.log"
"May 04 2012","2456051.999988426","357825601","187.42","4.20e-7","5.00e-8","-2.61","-","143.12","1e-8","0","bin196.log"
"May 11 2012","2456058.999988426","358430401","57.95","2.38e-7","4.60e-8","-2.61","-","136.35","1e-8","0","bin197.log"
"May 18 2012","2456065.999988426","359035201","6.58","9.27e-8","4.57e-8","-2.61","-","129.59","1e-8","0","bin198.log"
"May 25 2012","2456072.999988426","359640001","9.44","1.14e-7","4.96e-8","-2.61","-","122.84","1e-8","0","bin199.log"
"Jun 01 2012","2456079.999988426","360244801","28.91","1.99e-7","5.30e-8","-2.61","-","116.08","1e-8","0","bin200.log"
"Jun 08 2012","2456086.999988426","360849601","5.32","8.08e-8","4.38e-8","-2.61","-","109.32","1e-8","0","bin201.log"
"Jun 15 2012","2456093.999988426","361454401","11.77","1.28e-7","4.75e-8","-2.61","-","102.56","1e-8","0","bin202.log"
"Jun 22 2012","2456100.999988426","362059201","65.5","2.38e-7","4.40e-8","-2.61","-","95.78","1e-8","0","bin203.log"
"Jun 29 2012","2456107.999988426","362664001","67.98","3.06e-7","5.60e-8","-2.61","-","88.99","1e-8","0","bin204.log"
"Jul 06 2012","2456114.999976852","363268801","6.76","1.34e-7","6.81e-8","-2.61","-","82.20","1e-8","0","bin205.log"
"Jul 13 2012","2456121.999976852","363873601","21.69","1.94e-7","5.80e-8","-2.61","-","75.40","1e-8","0","bin206.log"
"Jul 20 2012","2456128.999976852","364478401","21.88","1.54e-7","4.70e-8","-2.61","-","68.59","1e-8","0","bin207.log"
"Jul 27 2012","2456135.999976852","365083201","25.22","1.75e-7","4.90e-8","-2.61","-","61.79","1e-8","0","bin208.log"
"Aug 03 2012","2456142.999976852","365688001","14.02","1.20e-7","4.22e-8","-2.61","-","54.98","1e-8","0","bin209.log"
"Aug 10 2012","2456149.999976852","366292801","8.31","8.40e-8","3.71e-8","-2.61","-","48.18","1e-8","0","bin210.log"
"Aug 17 2012","2456156.999976852","366897601","21.67","1.36e-7","3.95e-8","-2.61","-","41.39","1e-8","0","bin211.log"
"Aug 24 2012","2456163.999976852","367502401","3.48","< 1.17e-7","-","-","-","34.61","1e-8","0","bin212.log"
"Aug 31 2012","2456170.999976852","368107201","279.22","8.14e-7","7.90e-8","-2.61","-","27.86","1e-8","0","bin213.log"
"Sep 07 2012","2456177.999976852","368712001","8.59","1.14e-7","4.85e-8","-2.61","-","21.16","1e-8","0","bin214.log"
"Sep 14 2012","2456184.999976852","369316801","32.42","1.69e-7","4.50e-8","-2.61","-","14.59","1e-8","0","bin215.log"
"Sep 21 2012","2456191.999976852","369921601","3.68","< 1.53e-7","-","-","-","8.43","1e-8","0","bin216.log"
